DATE,DELAY_TYPE,DELAY
2015-12-26,DEPARTURE_DELAY,14.624750700922592
2015-12-27,DEPARTURE_DELAY,21.296492378726104
2015-12-28,DEPARTURE_DELAY,23.952702668511815
2015-12-29,DEPARTURE_DELAY,18.089630193277138
2015-12-30,DEPARTURE_DELAY,65.3968964030686
2015-12-31,DEPARTURE_DELAY,7.204545454545454
2015-01-01,ARRIVAL_DELAY,-7.139489130490678
2015-01-02,ARRIVAL_DELAY,8.53495246409455
2015-01-03,ARRIVAL_DELAY,16.93650592403591
2015-01-04,ARRIVAL_DELAY,20.12073045933308
2015-01-05,ARRIVAL_DELAY,3.686194820222917
2015-01-06,ARRIVAL_DELAY,11.148426334133177
2015-01-07,ARRIVAL_DELAY,-0.023245642321869164
2015-01-08,ARRIVAL_DELAY,3.159688372857647
2015-01-09,ARRIVAL_DELAY,0.8035363741864853
2015-01-10,ARRIVAL_DELAY,-6.873857812707198
2015-01-11,ARRIVAL_DELAY,0.8248031904515813
2015-01-12,ARRIVAL_DELAY,44.14877028951008
2015-01-13,ARRIVAL_DELAY,4.864908769671422
2015-01-14,ARRIVAL_DELAY,-1.3232438633390065
2015-01-15,ARRIVAL_DELAY,4.091192655391601
2015-01-16,ARRIVAL_DELAY,-6.2364940520553365
2015-01-17,ARRIVAL_DELAY,-12.521042084168336
2015-01-18,ARRIVAL_DELAY,-8.581239530988274
2015-01-19,ARRIVAL_DELAY,-9.371621621621621
2015-01-20,ARRIVAL_DELAY,-11.220929122637196
2015-01-21,ARRIVAL_DELAY,-8.54158198866665
2015-01-22,ARRIVAL_DELAY,-6.304826033401398
2015-01-23,ARRIVAL_DELAY,12.073391192348495
2015-01-24,ARRIVAL_DELAY,-2.597761881356974
2015-01-25,ARRIVAL_DELAY,-8.012358777324533
2015-01-26,ARRIVAL_DELAY,-0.43923576920880353
2015-01-27,ARRIVAL_DELAY,-7.2992711599245865
2015-01-28,ARRIVAL_DELAY,-10.661713009276575
2015-01-29,ARRIVAL_DELAY,-8.038122752033589
2015-01-30,ARRIVAL_DELAY,-7.505420054200542
2015-01-31,ARRIVAL_DELAY,-12.291775508672888
2015-02-01,ARRIVAL_DELAY,6.071027540594828
2015-02-02,ARRIVAL_DELAY,9.801969284490331
2015-02-03,ARRIVAL_DELAY,-4.205882823654833
2015-02-04,ARRIVAL_DELAY,-1.945847423510467
2015-02-05,ARRIVAL_DELAY,-2.4757592810402116
2015-02-06,ARRIVAL_DELAY,-8.340628769665825
2015-02-07,ARRIVAL_DELAY,-12.574040219378428
2015-02-08,ARRIVAL_DELAY,-9.372095973131856
2015-02-09,ARRIVAL_DELAY,5.757545903480156
2015-02-10,ARRIVAL_DELAY,-8.342462066619419
2015-02-11,ARRIVAL_DELAY,-5.722145804676754
2015-02-12,ARRIVAL_DELAY,-2.340841090425532
2015-02-13,ARRIVAL_DELAY,-4.007701298493363
2015-02-14,ARRIVAL_DELAY,-1.9600666563934148
2015-02-15,ARRIVAL_DELAY,-4.8788337735383855
2015-02-16,ARRIVAL_DELAY,20.86086163280333
2015-02-17,ARRIVAL_DELAY,21.507003243590738
2015-02-18,ARRIVAL_DELAY,9.630331546824838
2015-02-19,ARRIVAL_DELAY,1.6241060143954034
2015-02-20,ARRIVAL_DELAY,0.928456389608697
2015-02-21,ARRIVAL_DELAY,5.238658099546123
2015-02-22,ARRIVAL_DELAY,10.292027602136042
2015-02-23,ARRIVAL_DELAY,5.193333940336582
2015-02-24,ARRIVAL_DELAY,41.45137077163884
2015-02-25,ARRIVAL_DELAY,12.458685623241532
2015-02-26,ARRIVAL_DELAY,13.172185133927247
2015-02-27,ARRIVAL_DELAY,0.550497428178997
2015-02-28,ARRIVAL_DELAY,0.9348325225857912
2015-03-01,ARRIVAL_DELAY,21.27067195864225
2015-03-02,ARRIVAL_DELAY,11.297613582460869
2015-03-03,ARRIVAL_DELAY,14.324290948722975
2015-03-04,ARRIVAL_DELAY,12.95353116171899
2015-03-05,ARRIVAL_DELAY,25.422962456678167
2015-03-06,ARRIVAL_DELAY,10.172543227734558
2015-03-07,ARRIVAL_DELAY,-4.802806834168266
2015-03-08,ARRIVAL_DELAY,-3.3364963860529744
2015-03-09,ARRIVAL_DELAY,1.3268667586713014
2015-03-10,ARRIVAL_DELAY,-4.021098237516011
2015-03-11,ARRIVAL_DELAY,4.0709493480364385
2015-03-12,ARRIVAL_DELAY,6.444754133914807
2015-03-13,ARRIVAL_DELAY,7.3501882896180035
2015-03-14,ARRIVAL_DELAY,4.769185902152772
2015-03-15,ARRIVAL_DELAY,-4.012745087885292
2015-03-16,ARRIVAL_DELAY,-7.767233874939413
2015-03-17,ARRIVAL_DELAY,-7.388215053763441
2015-03-18,ARRIVAL_DELAY,-4.575567803126272
2015-03-19,ARRIVAL_DELAY,2.8962189753883507
2015-03-20,ARRIVAL_DELAY,12.317399304008417
2015-03-21,ARRIVAL_DELAY,-5.71007681767871
2015-03-22,ARRIVAL_DELAY,2.4420061015831136
2015-03-23,ARRIVAL_DELAY,0.4799765485566451
2015-03-24,ARRIVAL_DELAY,-4.858219921847253
2015-03-25,ARRIVAL_DELAY,1.1731989210552423
2015-03-26,ARRIVAL_DELAY,6.208520676681435
2015-03-27,ARRIVAL_DELAY,5.223214285714286
2015-03-28,ARRIVAL_DELAY,-7.391352924687532
2015-03-29,ARRIVAL_DELAY,-7.289948453608248
2015-03-30,ARRIVAL_DELAY,-1.8305580938376638
2015-03-31,ARRIVAL_DELAY,-6.469889325558648
2015-04-01,ARRIVAL_DELAY,-9.150734380152711
2015-04-02,ARRIVAL_DELAY,5.57873241789958
2015-04-03,ARRIVAL_DELAY,-2.2475793748030943
2015-04-04,ARRIVAL_DELAY,-10.219723183391004
2015-04-05,ARRIVAL_DELAY,-5.943502824858757
2015-04-06,ARRIVAL_DELAY,-2.442151256443299
2015-04-07,ARRIVAL_DELAY,0.9739245699427462
2015-04-08,ARRIVAL_DELAY,-6.449324046139667
2015-04-09,ARRIVAL_DELAY,1.1176756379325428
2015-04-10,ARRIVAL_DELAY,46.98130629807814
2015-04-11,ARRIVAL_DELAY,3.4038366914052607
2015-04-12,ARRIVAL_DELAY,2.6600648094602373
2015-04-13,ARRIVAL_DELAY,3.889081289616362
2015-04-14,ARRIVAL_DELAY,2.0892626131953427
2015-04-15,ARRIVAL_DELAY,2.6499588020458367
2015-04-16,ARRIVAL_DELAY,14.751517818744254
2015-04-17,ARRIVAL_DELAY,3.446835443037975
2015-04-18,ARRIVAL_DELAY,0.37261862393605694
2015-04-19,ARRIVAL_DELAY,10.826359840045903
2015-04-20,ARRIVAL_DELAY,7.339747173734671
2015-04-21,ARRIVAL_DELAY,-7.6972421690443
2015-04-22,ARRIVAL_DELAY,-7.4104859335038364
2015-04-23,ARRIVAL_DELAY,-6.39021164021164
2015-04-24,ARRIVAL_DELAY,-3.252504715394915
2015-04-25,ARRIVAL_DELAY,13.136041241777727
2015-04-26,ARRIVAL_DELAY,-4.905459387483355
2015-04-27,ARRIVAL_DELAY,-2.6408454814907696
2015-04-28,ARRIVAL_DELAY,-3.988550204196592
2015-04-29,ARRIVAL_DELAY,-1.9620144423580839
2015-04-30,ARRIVAL_DELAY,-4.735518467608447
2015-05-01,ARRIVAL_DELAY,-10.12162276686229
2015-05-02,ARRIVAL_DELAY,-9.200106143919061
2015-05-03,ARRIVAL_DELAY,-8.15086782376502
2015-05-04,ARRIVAL_DELAY,-5.287166454891995
2015-05-05,ARRIVAL_DELAY,-5.707889532618432
2015-05-06,ARRIVAL_DELAY,-5.112847382010008
2015-05-07,ARRIVAL_DELAY,-5.615508388591106
2015-05-08,ARRIVAL_DELAY,-2.586683417085427
2015-05-09,ARRIVAL_DELAY,-5.948486800192593
2015-05-10,ARRIVAL_DELAY,0.08591555193309748
2015-05-11,ARRIVAL_DELAY,1.1249320753705372
2015-05-12,ARRIVAL_DELAY,-4.6304372978699675
